,driver_id,charge_path
78,78e4e8baa1-4326-4100-8ca3-c70f3b1276e6,"[0.75637589 0.75637589 0.75637589 0.75637589 0.75637589 0.75637589
 0.75637589 0.75637589 0.75637589 0.75637589 0.75637589 0.75637589
 0.75637589 0.75637589 0.8        0.8        0.73995357 0.73995357
 0.70939998 0.70939998 0.66993854 0.66143456 0.66143456 0.63753849]"
79,792808c723-b4dd-46f5-9e84-48dd343541dc,"[0.68034012 0.68034012 0.68034012 0.68034012 0.68034012 0.68034012
 0.68034012 0.68034012 0.68034012 0.68333333 0.8        0.8
 0.79789379 0.78660092 0.77559555 0.75690884 0.7510859  0.73309106
 0.69478741 0.69271624 0.69271624 0.68170852 0.68170852 0.68170852]"
80,8049188ca0-a710-49b0-8f7a-1e090f01fbe5,"[0.69990049 0.69990049 0.69990049 0.69990049 0.69990049 0.69990049
 0.69990049 0.69990049 0.69990049 0.69990049 0.69990049 0.69990049
 0.69990049 0.69990049 0.8        0.8        0.8        0.8
 0.79629272 0.79629272 0.77132571 0.7417507  0.70017463 0.70017463]"
81,818eaa028c-ffb9-4bd0-8552-1bddb2516e60,"[0.69869379 0.69869379 0.69869379 0.69869379 0.69869379 0.69869379
 0.69869379 0.69869379 0.69869379 0.69869379 0.69869379 0.69869379
 0.69869379 0.69869379 0.8        0.79036063 0.78423318 0.73244046
 0.70581098 0.70581098 0.70581098 0.6313082  0.6056078  0.6056078 ]"
82,82b4a22cec-1f0b-4895-86f6-18ffa9e86280,"[0.61377699 0.61377699 0.61377699 0.61377699 0.61377699 0.61377699
 0.61377699 0.61377699 0.61377699 0.61377699 0.61377699 0.68333333
 0.8        0.77612168 0.76005689 0.76005689 0.71325578 0.71325578
 0.69877978 0.69877978 0.69877978 0.69877978 0.69877978 0.69877978]"
83,8381712cb2-cf07-481f-a9b3-b2b05e4162f4,"[0.75756031 0.75756031 0.75756031 0.75756031 0.75756031 0.75756031
 0.75756031 0.75756031 0.75756031 0.75756031 0.75756031 0.75756031
 0.75756031 0.75756031 0.8        0.78998416 0.77809875 0.70442959
 0.68165659 0.62293121 0.62293121 0.62293121 0.60279201 0.60177211]"
84,848417adf8-6972-4628-be0c-94f4bdb5ff5d,"[0.67979086 0.67979086 0.67979086 0.67979086 0.67979086 0.67979086
 0.67979086 0.67979086 0.67979086 0.67979086 0.67979086 0.67979086
 0.67979086 0.67979086 0.67979086 0.68333333 0.8        0.75357206
 0.71831139 0.69441177 0.65367234 0.62533292 0.58474373 0.53317309]"
85,857628b66b-0d71-4cfb-a028-c7f38e2714c4,"[0.6559015  0.6559015  0.6559015  0.6559015  0.6559015  0.6559015
 0.6559015  0.68333333 0.8        0.79121276 0.77333991 0.77333991
 0.76978573 0.76978573 0.76978573 0.76978573 0.76978573 0.76471686
 0.76471686 0.76471686 0.75873833 0.7195964  0.7195964  0.7195964 ]"
86,86b0990aa3-9591-46df-9504-cc29dc850f24,"[0.66952376 0.66952376 0.66952376 0.66952376 0.66952376 0.66952376
 0.66952376 0.66952376 0.66952376 0.66952376 0.66952376 0.66952376
 0.66952376 0.66952376 0.66952376 0.68333333 0.8        0.77207511
 0.71691185 0.64377925 0.61371467 0.57494949 0.55401884 0.55401884]"
87,87289aa7a0-1e28-4df2-8996-0eb31695d07f,"[0.62395565 0.62395565 0.62395565 0.62395565 0.62395565 0.62395565
 0.62395565 0.62395565 0.62395565 0.62395565 0.62395565 0.62395565
 0.62395565 0.68333333 0.8        0.74696854 0.74659459 0.66775419
 0.64969975 0.64969975 0.5976478  0.57719325 0.56073692 0.56073692]"
88,883136eb2d-c459-47af-a8c7-0570bc3a6596,"[0.6587778  0.6587778  0.6587778  0.6587778  0.6587778  0.6587778
 0.6587778  0.6587778  0.6587778  0.6587778  0.6587778  0.68333333
 0.8        0.76567733 0.76561747 0.73461279 0.69236832 0.69157472
 0.6764309  0.66033873 0.65010046 0.65010046 0.62424567 0.62424567]"
89,890eeb07eb-3211-4a3d-8328-a35196cc1c3a,"[0.69506774 0.69506774 0.69506774 0.69506774 0.69506774 0.69506774
 0.69506774 0.69506774 0.69506774 0.69506774 0.69506774 0.8
 0.74218626 0.72138052 0.72138052 0.71125355 0.71125355 0.71125355
 0.68080312 0.65793434 0.60713823 0.58080824 0.58080824 0.58080824]"
90,902f1de95a-ae25-4f93-8cdd-75566b55bd30,"[0.59262632 0.59262632 0.59262632 0.59262632 0.59262632 0.59262632
 0.59262632 0.59262632 0.59262632 0.59262632 0.68333333 0.8
 0.77898794 0.77342744 0.77342744 0.77342744 0.73563009 0.73563009
 0.73563009 0.69437461 0.69184064 0.69184064 0.69184064 0.69184064]"
91,91a0ab8d17-8f5f-4275-ae2e-18a30b3f0b24,"[0.65429987 0.65429987 0.65429987 0.65429987 0.65429987 0.65429987
 0.65429987 0.65429987 0.65429987 0.65429987 0.65429987 0.65429987
 0.65429987 0.68333333 0.8        0.79681776 0.79532569 0.79056151
 0.76077826 0.76077826 0.6917956  0.68102832 0.62813721 0.62813721]"
92,9276c3432d-a803-4411-9703-fd072112e61e,"[0.70604207 0.70604207 0.70604207 0.70604207 0.70604207 0.70604207
 0.70604207 0.70604207 0.70604207 0.70604207 0.70604207 0.8
 0.77282882 0.75570624 0.75570624 0.72203288 0.72203288 0.67176528
 0.65898392 0.65898392 0.65898392 0.65898392 0.64450959 0.63479604]"
93,93c98cf504-01cc-4f28-9227-325ec01ab68d,"[0.6608399  0.6608399  0.6608399  0.6608399  0.6608399  0.6608399
 0.6608399  0.6608399  0.6608399  0.6608399  0.6608399  0.6608399
 0.6608399  0.6608399  0.68333333 0.8        0.78002043 0.78002043
 0.78002043 0.75722354 0.74350648 0.71237311 0.69240182 0.66445925]"
94,943b58ffbb-f974-42b0-96c9-8fe3d3684de8,"[0.7474463  0.7474463  0.7474463  0.7474463  0.7474463  0.7474463
 0.7474463  0.7474463  0.7474463  0.7474463  0.7474463  0.7474463
 0.7474463  0.7474463  0.7474463  0.7474463  0.8        0.79904212
 0.79904212 0.7695325  0.73421675 0.69412673 0.66428294 0.59097054]"
95,9510612b38-2b52-479c-a603-7e0801b5ac36,"[0.60639322 0.60639322 0.60639322 0.60639322 0.60639322 0.60639322
 0.60639322 0.60639322 0.60639322 0.60639322 0.60639322 0.60639322
 0.60639322 0.68333333 0.8        0.70912158 0.70735496 0.70735496
 0.70735496 0.67905272 0.67905272 0.67905272 0.62091962 0.58212212]"
96,9626b484fd-2506-4b94-82d9-473868403ad1,"[0.61789823 0.61789823 0.61789823 0.61789823 0.61789823 0.61789823
 0.61789823 0.61789823 0.61789823 0.61789823 0.61789823 0.61789823
 0.61789823 0.68333333 0.8        0.8        0.8        0.75816858
 0.70281178 0.67832017 0.63521716 0.60242091 0.60242091 0.58154118]"
97,970073810a-fbd3-45eb-a86f-ec672202aebd,"[0.67722833 0.67722833 0.67722833 0.67722833 0.67722833 0.67722833
 0.67722833 0.67722833 0.67722833 0.67722833 0.67722833 0.67722833
 0.67722833 0.68333333 0.8        0.8        0.8        0.72736986
 0.72736986 0.72736986 0.72736986 0.7082988  0.68042074 0.63000278]"
98,980350d35e-aae2-4444-a46d-5c9cf4c41ae7,"[0.6692691  0.6692691  0.6692691  0.6692691  0.6692691  0.6692691
 0.6692691  0.6692691  0.6692691  0.6692691  0.6692691  0.6692691
 0.68333333 0.8        0.77511899 0.76991877 0.74709778 0.74646947
 0.72024592 0.70230959 0.67426895 0.67426895 0.67426895 0.67426895]"
99,999087ac01-3606-4bbb-b183-3e32eb4910f8,"[0.773218   0.773218   0.773218   0.773218   0.773218   0.773218
 0.773218   0.773218   0.773218   0.773218   0.773218   0.773218
 0.773218   0.8        0.8        0.8        0.8        0.76735156
 0.70882189 0.68837289 0.63863286 0.60603882 0.58688959 0.56706034]"
100,100dcac47cf-5bdb-466a-8300-361422cf4633,"[0.70918515 0.70918515 0.70918515 0.70918515 0.70918515 0.70918515
 0.70918515 0.70918515 0.70918515 0.70918515 0.70918515 0.70918515
 0.8        0.75811699 0.75798752 0.70268401 0.70268401 0.70268401
 0.70268401 0.66460525 0.65826817 0.61333527 0.61333527 0.58651437]"
101,10106f5d0c5-3912-4922-8a23-f19d01651339,"[0.76576544 0.76576544 0.76576544 0.76576544 0.76576544 0.76576544
 0.76576544 0.76576544 0.76576544 0.76576544 0.8        0.8
 0.78541693 0.75707199 0.75125868 0.74278637 0.73448007 0.73448007
 0.71030478 0.71030478 0.67364414 0.67364414 0.67364414 0.67364414]"
102,102f22d41ec-e068-4fd9-be63-dd60dab1a782,"[0.72191621 0.72191621 0.72191621 0.72191621 0.72191621 0.72191621
 0.72191621 0.72191621 0.72191621 0.72191621 0.72191621 0.72191621
 0.72191621 0.8        0.8        0.76849944 0.72768947 0.72314452
 0.69174092 0.69174092 0.67889637 0.63076428 0.61600799 0.55242811]"
103,10367e12b5b-035b-42c6-99fe-7e335484ef97,"[0.64441099 0.64441099 0.64441099 0.64441099 0.64441099 0.64441099
 0.64441099 0.64441099 0.64441099 0.64441099 0.64441099 0.64441099
 0.64441099 0.64441099 0.68333333 0.8        0.76558466 0.76304351
 0.76149751 0.76149751 0.69691613 0.69691613 0.64441567 0.6322731 ]"
104,104c19b2d25-af05-4335-a72f-a1678831bfa9,"[0.6634611  0.6634611  0.6634611  0.6634611  0.6634611  0.6634611
 0.6634611  0.6634611  0.68333333 0.8        0.79942465 0.78524598
 0.73910426 0.73910426 0.73633747 0.73334521 0.73334521 0.70167824
 0.68972461 0.66258592 0.64910282 0.64910282 0.64305099 0.6267197 ]"
105,10576d3e02a-5697-4e65-82df-b120640accd8,"[0.71495617 0.71495617 0.71495617 0.71495617 0.71495617 0.71495617
 0.71495617 0.71495617 0.71495617 0.71495617 0.71495617 0.71495617
 0.71495617 0.71495617 0.71495617 0.71495617 0.71495617 0.71495617
 0.71495617 0.8        0.74753769 0.74753769 0.64630737 0.64630737]"
106,10666665d37-74f4-48f5-82c5-ebf6659e6219,"[0.6766953  0.6766953  0.6766953  0.6766953  0.6766953  0.6766953
 0.6766953  0.6766953  0.6766953  0.6766953  0.6766953  0.68333333
 0.8        0.8        0.8        0.8        0.78028742 0.76134383
 0.76134383 0.72313087 0.71578312 0.71578312 0.69404705 0.68037375]"
107,107fbe0aa6a-eb53-4fd7-936a-e903f6afdf33,"[0.64287668 0.64287668 0.64287668 0.64287668 0.64287668 0.64287668
 0.64287668 0.64287668 0.64287668 0.64287668 0.68333333 0.8
 0.76597449 0.76597449 0.74774962 0.71334299 0.71334299 0.70428619
 0.66497863 0.66497863 0.66497863 0.65194583 0.64078156 0.64078156]"
108,108fc47b5fe-5074-4d6f-91c4-565ae97d18d7,"[0.6167626  0.6167626  0.6167626  0.6167626  0.6167626  0.6167626
 0.6167626  0.6167626  0.6167626  0.6167626  0.6167626  0.68333333
 0.8        0.76450497 0.76450497 0.76450497 0.76450497 0.75967208
 0.75967208 0.72698448 0.71674462 0.680836   0.66827337 0.66320143]"
109,10960ee551e-361e-49ec-b108-b6bb199dd913,"[0.70728692 0.70728692 0.70728692 0.70728692 0.70728692 0.70728692
 0.70728692 0.70728692 0.70728692 0.70728692 0.70728692 0.70728692
 0.70728692 0.70728692 0.70728692 0.70728692 0.8        0.78797803
 0.77305255 0.77305255 0.77058755 0.77058755 0.77041474 0.70572461]"
110,110a4a7fe7f-3e50-46a4-9f94-bdace75bd0bc,"[0.60352837 0.60352837 0.60352837 0.60352837 0.60352837 0.60352837
 0.60352837 0.60352837 0.60352837 0.60352837 0.60352837 0.60352837
 0.60352837 0.60352837 0.68333333 0.8        0.79684981 0.79684981
 0.78040361 0.76147205 0.73982502 0.7197764  0.69632894 0.69632894]"
111,11174fa1722-45f1-47ae-9e38-680b503816cf,"[0.7334714  0.7334714  0.7334714  0.7334714  0.7334714  0.7334714
 0.7334714  0.7334714  0.7334714  0.7334714  0.7334714  0.7334714
 0.8        0.7551547  0.7551547  0.7404767  0.7260126  0.70378169
 0.70266751 0.70266751 0.68462482 0.67113224 0.67113224 0.67113224]"
112,112d6fc7bc7-053e-42d8-b131-6332a783648d,"[0.7188046  0.7188046  0.7188046  0.7188046  0.7188046  0.7188046
 0.7188046  0.7188046  0.7188046  0.7188046  0.7188046  0.7188046
 0.7188046  0.7188046  0.8        0.78141527 0.76426949 0.76426949
 0.74316    0.74096822 0.74096822 0.74096822 0.73391576 0.73391576]"
113,11336554824-4dc2-4bee-a84b-6b6d0be58bf4,"[0.66851193 0.66851193 0.66851193 0.66851193 0.66851193 0.66851193
 0.66851193 0.66851193 0.66851193 0.66851193 0.66851193 0.66851193
 0.66851193 0.66851193 0.66851193 0.66851193 0.66851193 0.68333333
 0.8        0.77059155 0.77059155 0.70032688 0.65005757 0.50483435]"
114,114efaeaa7b-ded5-4995-a608-04844a2550ac,"[0.65423504 0.65423504 0.65423504 0.65423504 0.65423504 0.65423504
 0.65423504 0.65423504 0.65423504 0.65423504 0.65423504 0.65423504
 0.65423504 0.65423504 0.68333333 0.8        0.78387994 0.76192437
 0.76192437 0.73572203 0.68826156 0.65480352 0.62819955 0.62819955]"
115,115f5d19e7f-dd6e-4508-aa14-23380a4cfc83,"[0.68300639 0.68300639 0.68300639 0.68300639 0.68300639 0.68300639
 0.68300639 0.68300639 0.68300639 0.68300639 0.68300639 0.68300639
 0.68300639 0.68300639 0.68300639 0.68300639 0.68300639 0.68300639
 0.68333333 0.8        0.76965619 0.69450307 0.69283273 0.69283273]"
116,116a94f9cc7-1c04-4730-89fc-fa1a1262cfdd,"[0.57595197 0.57595197 0.57595197 0.57595197 0.57595197 0.57595197
 0.57595197 0.57595197 0.57595197 0.57595197 0.57595197 0.57595197
 0.57595197 0.57595197 0.57595197 0.57595197 0.68333333 0.8
 0.77931736 0.75627162 0.75066231 0.75066231 0.7137605  0.68914407]"
117,117bb339b5c-0ed9-4a42-b066-7262639eadd2,"[0.68294358 0.68294358 0.68294358 0.68294358 0.68294358 0.68294358
 0.68294358 0.68294358 0.68294358 0.68294358 0.68294358 0.68294358
 0.68294358 0.68294358 0.68294358 0.68333333 0.8        0.78762461
 0.78187474 0.77003364 0.77003364 0.75009341 0.70935326 0.65335501]"
118,11832d4107b-0406-4d39-8dfd-47d287a73804,"[0.64346852 0.64346852 0.64346852 0.64346852 0.64346852 0.64346852
 0.64346852 0.64346852 0.64346852 0.64346852 0.64346852 0.64346852
 0.68333333 0.8        0.79375177 0.78376303 0.78376303 0.76999582
 0.76378769 0.73328981 0.73328981 0.69572259 0.69011754 0.68738945]"
119,1197ed963e1-6400-42d1-a909-3e7800e0dbb8,"[0.56529981 0.56529981 0.56529981 0.56529981 0.56529981 0.56529981
 0.56529981 0.56529981 0.56529981 0.56529981 0.56529981 0.56529981
 0.56529981 0.56529981 0.56529981 0.56529981 0.56529981 0.56666667
 0.68333333 0.8        0.69992056 0.63575772 0.5919855  0.49030562]"
120,1203fa8aa3b-d663-4662-97b9-ad4f309a77f2,"[0.71511652 0.71511652 0.71511652 0.71511652 0.71511652 0.71511652
 0.71511652 0.71511652 0.71511652 0.71511652 0.71511652 0.71511652
 0.71511652 0.71511652 0.8        0.76962313 0.76962313 0.76962313
 0.76962313 0.73445177 0.69612572 0.69612572 0.68338155 0.65403824]"
121,1211588aeee-af13-49e0-a704-53dcbb5e370d,"[0.68152528 0.68152528 0.68152528 0.68152528 0.68152528 0.68152528
 0.68152528 0.68152528 0.68152528 0.68152528 0.68152528 0.68152528
 0.68152528 0.68333333 0.8        0.8        0.78797696 0.75983235
 0.69552357 0.68930853 0.65917574 0.65917574 0.65917574 0.65917574]"
122,12281bd8d2f-d664-4c91-a8f8-8127dcbca31b,"[0.70944832 0.70944832 0.70944832 0.70944832 0.70944832 0.70944832
 0.70944832 0.70944832 0.70944832 0.70944832 0.70944832 0.70944832
 0.70944832 0.70944832 0.70944832 0.70944832 0.8        0.8
 0.8        0.78097914 0.76348211 0.73992808 0.72687818 0.68749496]"
123,1238ecad0e0-71c5-40ea-8349-c5c20a6feaf1,"[0.7175055  0.7175055  0.7175055  0.7175055  0.7175055  0.7175055
 0.7175055  0.7175055  0.7175055  0.7175055  0.7175055  0.7175055
 0.7175055  0.7175055  0.7175055  0.7175055  0.8        0.78395657
 0.72539842 0.67811134 0.67811134 0.62745639 0.62745639 0.62745639]"
124,124753fea01-3080-41ec-95e3-508878e28b2d,"[0.67588402 0.67588402 0.67588402 0.67588402 0.67588402 0.67588402
 0.67588402 0.67588402 0.67588402 0.67588402 0.67588402 0.67588402
 0.67588402 0.67588402 0.68333333 0.8        0.77600239 0.7113694
 0.7113694  0.6761368  0.64625007 0.6218177  0.60862063 0.59846358]"
125,1250725bf7d-c558-4707-9df1-b7fe36f2e537,"[0.71434325 0.71434325 0.71434325 0.71434325 0.71434325 0.71434325
 0.71434325 0.71434325 0.71434325 0.71434325 0.71434325 0.71434325
 0.8        0.8        0.8        0.79395759 0.78520064 0.76300938
 0.76300938 0.7453337  0.73296733 0.72477603 0.72477603 0.69508186]"
126,126d94ca840-b133-4e5b-8d07-4c4f4e3fe4eb,"[0.60723723 0.60723723 0.60723723 0.60723723 0.60723723 0.60723723
 0.60723723 0.60723723 0.60723723 0.60723723 0.60723723 0.60723723
 0.60723723 0.60723723 0.60723723 0.60723723 0.68333333 0.8
 0.79292534 0.73770813 0.63924529 0.63924529 0.61600537 0.5981842 ]"
127,127f2acf214-f21f-4987-8e77-37fc6bd9bc77,"[0.64871853 0.64871853 0.64871853 0.64871853 0.64871853 0.64871853
 0.64871853 0.64871853 0.64871853 0.64871853 0.64871853 0.68333333
 0.8        0.8        0.75568008 0.73567307 0.73358848 0.65300135
 0.6474613  0.64473278 0.62021059 0.60057912 0.60057912 0.58659802]"
128,128ebd4f25f-8e64-443c-8ab6-f0f54d6936ce,"[0.73684975 0.73684975 0.73684975 0.73684975 0.73684975 0.73684975
 0.73684975 0.73684975 0.73684975 0.73684975 0.73684975 0.73684975
 0.73684975 0.73684975 0.73684975 0.73684975 0.73684975 0.8
 0.74132707 0.74132707 0.65569018 0.65569018 0.65569018 0.62724604]"
129,1294a077298-80d0-4de7-ac04-4864bae27b22,"[0.65037935 0.65037935 0.65037935 0.65037935 0.65037935 0.65037935
 0.65037935 0.65037935 0.65037935 0.65037935 0.65037935 0.65037935
 0.65037935 0.65037935 0.65037935 0.68333333 0.8        0.76761918
 0.74318265 0.6772422  0.6772422  0.61759612 0.5654832  0.55542055]"
130,130b62eadd2-4c3c-430d-a57a-4005335f3d60,"[0.66490426 0.66490426 0.66490426 0.66490426 0.66490426 0.66490426
 0.66490426 0.66490426 0.66490426 0.66490426 0.66490426 0.66490426
 0.66490426 0.66490426 0.66490426 0.68333333 0.8        0.8
 0.78217974 0.77377993 0.7532673  0.7141769  0.67045304 0.63716241]"
131,1314afaafe0-8002-4112-90ec-223943c1485b,"[0.74792792 0.74792792 0.74792792 0.74792792 0.74792792 0.74792792
 0.74792792 0.74792792 0.74792792 0.74792792 0.8        0.8
 0.76755667 0.71750112 0.70628943 0.70628943 0.69512748 0.69512748
 0.66513533 0.66513533 0.66513533 0.64646145 0.60720215 0.60178871]"
132,132c369219d-e3d3-4af2-b4bd-8b2b12054d35,"[0.67874621 0.67874621 0.67874621 0.67874621 0.67874621 0.67874621
 0.67874621 0.67874621 0.67874621 0.67874621 0.67874621 0.68333333
 0.8        0.8        0.79781044 0.75457444 0.75117692 0.75117692
 0.75117692 0.69847276 0.68652489 0.68652489 0.68652489 0.68652489]"
133,133190fc19c-e459-4e0c-bb45-64630ef8e4f0,"[0.75452049 0.75452049 0.75452049 0.75452049 0.75452049 0.75452049
 0.75452049 0.75452049 0.75452049 0.75452049 0.75452049 0.75452049
 0.75452049 0.75452049 0.75452049 0.8        0.77363871 0.77363871
 0.77044718 0.74917435 0.73828451 0.73828451 0.66817117 0.65402183]"
134,134e17c8ba1-99e1-45f5-b269-0f45bff0c5d4,"[0.7544266  0.7544266  0.7544266  0.7544266  0.7544266  0.7544266
 0.7544266  0.7544266  0.7544266  0.7544266  0.7544266  0.7544266
 0.8        0.8        0.79073047 0.79073047 0.74298791 0.74298791
 0.70754179 0.70754179 0.69630842 0.68334006 0.65082123 0.65082123]"
135,135e2530379-8354-47b9-8982-05b778dbac21,"[0.55570234 0.55570234 0.55570234 0.55570234 0.55570234 0.55570234
 0.55570234 0.55570234 0.55570234 0.55570234 0.55570234 0.55570234
 0.55570234 0.55570234 0.56666667 0.68333333 0.8        0.8
 0.75857903 0.74073306 0.69942598 0.67074401 0.67074401 0.60342781]"
136,1364e20cb2f-d7a9-4872-a687-7bf892bc14f3,"[0.70739037 0.70739037 0.70739037 0.70739037 0.70739037 0.70739037
 0.70739037 0.70739037 0.70739037 0.70739037 0.70739037 0.70739037
 0.70739037 0.70739037 0.8        0.76857898 0.76857898 0.73463129
 0.73342032 0.73182045 0.73182045 0.68920818 0.67671485 0.6337429 ]"
137,137189eba57-ebaf-4a8a-8dea-8e396f827b92,"[0.6372051  0.6372051  0.6372051  0.6372051  0.6372051  0.6372051
 0.6372051  0.6372051  0.6372051  0.6372051  0.6372051  0.6372051
 0.6372051  0.68333333 0.8        0.75964784 0.73732164 0.73732164
 0.73650182 0.72803895 0.71448615 0.70409715 0.65830514 0.61845108]"
138,13842028f31-b701-45dd-8392-4dbb04aaa8a5,"[0.70742593 0.70742593 0.70742593 0.70742593 0.70742593 0.70742593
 0.70742593 0.70742593 0.70742593 0.70742593 0.70742593 0.70742593
 0.70742593 0.70742593 0.70742593 0.70742593 0.70742593 0.8
 0.8        0.77511407 0.77511407 0.72085132 0.66558354 0.66558354]"
139,1394ba9aee7-7dd1-46f3-aee7-fd2d65462ce0,"[0.68559999 0.68559999 0.68559999 0.68559999 0.68559999 0.68559999
 0.68559999 0.68559999 0.68559999 0.68559999 0.68559999 0.68559999
 0.68559999 0.8        0.71974811 0.70348282 0.68216343 0.65605911
 0.62862758 0.59491715 0.58652396 0.58652396 0.58652396 0.58652396]"
140,140c3305545-4bda-4f98-a61b-d1739214363b,"[0.70976951 0.70976951 0.70976951 0.70976951 0.70976951 0.70976951
 0.70976951 0.70976951 0.70976951 0.70976951 0.70976951 0.70976951
 0.8        0.74868707 0.72629893 0.72629893 0.70337649 0.70337649
 0.68978265 0.65543739 0.65543739 0.62948209 0.62948209 0.62948209]"
141,141c1db151d-a4ac-4713-858b-c2d92a77a1c6,"[0.66281946 0.66281946 0.66281946 0.66281946 0.66281946 0.66281946
 0.66281946 0.66281946 0.66281946 0.66281946 0.68333333 0.8
 0.8        0.8        0.77791878 0.73846108 0.72800246 0.71200112
 0.71200112 0.69439856 0.6629464  0.64217122 0.64217122 0.64217122]"
142,142277be3d6-2a9a-4dde-9306-ae9738cf31a6,"[0.69806782 0.69806782 0.69806782 0.69806782 0.69806782 0.69806782
 0.69806782 0.69806782 0.69806782 0.69806782 0.69806782 0.69806782
 0.69806782 0.69806782 0.69806782 0.8        0.76605268 0.7013236
 0.65963806 0.65963806 0.65963806 0.65963806 0.65963806 0.64254935]"
143,1430537c800-3b64-4219-acdc-0cc58ee43ecd,"[0.62342562 0.62342562 0.62342562 0.62342562 0.62342562 0.62342562
 0.62342562 0.62342562 0.62342562 0.62342562 0.62342562 0.62342562
 0.68333333 0.8        0.73121934 0.73121934 0.6695068  0.6695068
 0.65039097 0.61631606 0.60652432 0.58914313 0.57869338 0.57831743]"
144,1449ffae94c-0cf6-4f6d-a5a3-d9abeafc849d,"[0.72072288 0.72072288 0.72072288 0.72072288 0.72072288 0.72072288
 0.72072288 0.72072288 0.72072288 0.72072288 0.72072288 0.72072288
 0.8        0.76607027 0.74675325 0.74675325 0.71986241 0.71986241
 0.70937924 0.67983524 0.65955064 0.65955064 0.64951477 0.62793089]"
